companyID,movieID,companyname
8147,31364,Entertainment One
16667,202253,La Presidenza del Consiglio dei Ministri
44406,202253,Rai 1
83350,202253,Zefiro
83351,202253,Cooperativa Immaginazione
3749,69346,Vishesh Films
80066,20623,Lighthouse Films Pvt. Ltd.
40353,48318,Balázs Béla Stúdió
8100,129820,Mafilm
6026,45886,5060 Productions
10845,45886,Lenfilm
1049,118635,Kasander Film Company
2606,118635,Idéale Audience
6916,118635,Arte France Cinéma
88914,118635,Bereg Productions
4606,149094,Zweites Deutsches Fernsehen (ZDF)
8171,149094,Institut National de l'Audiovisuel (INA)
23072,149094,Schweizerische Radio- und Fernsehgesellschaft (SRG)
79339,149094,Ombra-Film
4606,111988,Zweites Deutsches Fernsehen (ZDF)
23119,111988,Rai 2
33152,111988,Theo Angelopoulos Films
12340,249347,Ma.Ja.De Filmproduktion
86032,249347,Deckert Distribution
22047,44351,Lynch Films
6153,46857,F-Seitse
18405,46857,Kinotar
13338,88860,Studio Kinema
40151,219693,Gonella Productions
10901,64225,Ministère de la Culture
28700,64225,La Cecilia
7025,47239,Westdeutscher Rundfunk (WDR)
2491,27598,Artfilm
6181,27598,Svensk Filmindustri (SF)
7350,245324,DEM Film
8180,73094,Cosgrove Hall Films
4899,175380,Allegro Films
1394,129933,Black Forest Films
6916,129933,Arte France Cinéma
7777,129933,Slot Machine
10046,129933,Wanda Visión S.A.
20008,129933,CMW Films
51613,129933,Lita Stantic Producciones
77104,129933,Fortuna Film
77105,129933,Silencio Cine
1746,4747,Mouflet et Cie
10845,178907,Lenfilm
13880,178907,Vsesoyuznyj Gosudarstvennyj Institut Kinematografii (VGIK)
8100,202662,Mafilm
18464,202662,Budapest Filmstúdió
28762,74903,Mokép
1931,80080,Filmové Studio Barrandov
34351,80080,Elisabeth Films
47687,27671,Population 1280 Films
13413,69022,Hubert Bals Fund
14662,69022,Кинокомпания CTB
93099,69022,Никола Фильм
11457,64404,Zanzibar Films
4581,149455,Dovzhenko Film Studios
863,84848,Mantarraya Producciones
33279,84848,Ad Vitam Production
56994,62759,SBA
56995,62759,Dans-Svensk
157,336970,SVT Drama
2511,155052,Zero Film GmbH
94818,155052,The Northern Fund
94819,155052,Eskomfilm
46296,92988,Prisma Film
2345,45204,Lemming Film
8659,45204,Vrijzinnig Protestantse Radio Omroep (VPRO)
16610,10500,Distant Dreams Filmproduktion
15406,149727,Qartuli Pilmi
54833,162877,Moskito Film
30553,19008,Artcam International
64295,19008,In Film Praha
78160,19008,Charlie's Bratislava
32954,292533,Omid Film
32955,292533,Bamdad Film
69395,108949,Cinemanila
619,11869,Terra-Filmkunst GmbH
955,94790,Nikkatsu
18367,84023,Centre National de la Cinématographie (CNC)
23433,84023,Noé Productions
40456,84023,Kirghizfilm
4588,101917,Egmond Film & Television
23946,101917,Nederlandse Christelijke Radio-Vereniging (NCRV)
2852,108639,CCCP
7850,108639,Sciapode
11687,108639,Le Fresnoy Studio National des Arts Contemporains
22484,108639,Ultima Vez
1157,80990,Les Cinémas de la Zone
11244,66541,France 3 (FR 3)
22256,66541,Cinéproduction
8171,65504,Institut National de l'Audiovisuel (INA)
13708,65504,Acteurs Auteurs Associés (AAA)
55772,65504,Production du Cirque
11457,85904,Zanzibar Films
42153,85904,Capital Cinéma
42154,85904,Open Films
2370,185153,Merchant Ivory Productions
34602,70503,De Productie
54833,70503,Moskito Film
3221,121740,Sveriges Television (SVT)
6417,121740,Film i Väst
7446,121740,Svenska Filminstitutet (SFI)
9334,121740,GötaFilm AB
16135,121740,Globe Film
17609,121740,Triangelfilm
12508,46212,Studio Hraných Filmov Bratislava
17252,33297,Les Films du Paradoxe
72870,83185,Grupo Novo de Cinema e TV
14975,161361,Ariel Film
41605,312399,Bandai Films
11671,40123,Studio 4°C
12021,62297,CoBo Fonds
21507,62297,Cosmokino
31137,62297,Circe Films
3324,11445,British Broadcasting Corporation (BBC)
4250,11445,Molinare Studios
4225,67263,Langfilm
75839,67263,Walter Schnoch
42045,158968,Sakhkinmretsvi
23399,35451,King Records
1083,271667,Ceská Televize
6410,271667,Slovenská Televízia
45340,271667,Titanic Films
64295,271667,In Film Praha
78160,271667,Charlie's Bratislava
93608,123406,Kino Kombat
93609,123406,Screen Vision
23084,125795,Vertigo
28367,125795,RTV Slovenija
48428,125795,VPK
12797,49695,Jinriki Hikoki Sha
2203,7274,Onyx Films
2204,7274,Morocha Films
2205,7274,Big World
2206,7274,Polar Films
76515,114645,Papalios Productions
528,36895,Bandai Visual Company
5073,36895,WoWow
1587,105760,P.P. Film Polski
16366,105760,La Sept Cinéma
83622,105760,Jock Film
8386,103953,Japan Sky Way
75055,103953,Eurospace
24528,211714,Carmen Cobos
10845,246417,Lenfilm
18810,243934,Viada Producciones
1666,64944,Rhône-Alpes Cinéma
8453,64944,Télévision Suisse-Romande (TSR)
18367,64944,Centre National de la Cinématographie (CNC)
21990,64944,Office Fédéral de la Culture
22319,64944,Centre Européen Cinématographique Rhône-Alpes
23330,64944,Bloody Mary Productions
78505,64944,Fonds Culturel de Suissimage
95504,64944,Prince Film
15326,88302,Gruzia-Film
760,1837,Les Productions Bagheera
254,98642,Pandora Filmproduktion
255,98642,Paradis Films
354,98642,Orly Films
9342,98642,Central Partnership
56023,98642,Poetiche Cinematografiche
58949,98642,VISS
45861,35749,Unit Ten Productions
10845,302436,Lenfilm
94046,136141,Vostokkino
1542,47900,Como Film
18399,47900,Štúdio hraných filmov Bratislava
9054,48449,BosBros
15163,48449,Algemene Vereniging Radio Omroep (AVRO)
13246,104374,Gendai Eigasha
73213,382725,Napalm Love Productions
72432,378227,Great Maratha Entertainment Company India
72433,378227,Fincraft Media & Entertainment
730,68876,Flying Moon Filmproduktion GmbH
14044,68876,Janey Pictures
3681,14489,Gorky Film Studio
13561,49125,Ministero del Turismo e dello Spettacolo
10417,85265,Star Cinema Productions
2926,171213,Alexandre Films
5358,171213,Canal+
75508,171213,Prodève
1527,104354,Les Productions Jacques Roitfeld
64379,104354,Babylone Films
84240,104354,Luso Films
84241,104354,Ci-Le Films
1931,46632,Filmové Studio Barrandov
634,105254,ABC Pictures
7445,105254,Cinematograph AB
76928,107852,Promenades Films
13699,28525,Magnus Filmes
3189,16403,Blue Pen Ltd.
6896,16403,EuropaCorp
859,106538,Saga Film
2208,106538,RTL-TVi
64464,361980,Kinoproduction
18405,143959,Kinotar
33326,293313,Artista Filmi Oy
33326,353641,Artista Filmi Oy
33392,293471,Zodiak Finland Oy
33392,364387,Zodiak Finland Oy
4965,52775,Cinematográfica Filmex S.A.
40587,52775,Sapphire Filmproduktiemaatschappij
14938,74955,Zik Zak Kvikmyndir
21668,74955,Ergis Filmproduction
3040,78563,Versus Production
12360,16159,Vestron Pictures
4905,27496,Paragon International Pictures
13088,27496,Productions Enterprises Inc.
13969,37993,Globo Filmes
94768,37993,Apema Filmes
94769,37993,Caradecão Filmes
52103,278778,ATM Motionwide
52104,278778,GV Entertainment
2344,352720,MA.JA.DE Fiction
23343,352720,Passenger Film Studio
91783,352720,Sota Cinema Group
1429,316111,Italian International Film
10540,316111,Transeuropa Film
8146,260163,Splendid Film
29702,286367,Old Jim Productions
7036,52416,CJ Entertainment
8015,280045,Procusa
15963,205943,Jeridoo Productions
16465,205943,Severed Productions
4,216068,Paramount Pictures
49988,308269,Green Lake Films
3734,20182,dick clark productions
80112,347807,Sohail Khan Production
92630,59362,Pritish Nandy Communications
1841,20494,Percept Picture Company
3725,20145,Mukta Arts Ltd
11506,28389,Maljack Productions
16636,28389,Shapiro-Glickenhaus Entertainment
48669,41078,Pannónia Filmstúdió
17173,73129,Proton Cinema
3623,103539,Kazakhfilm Studios
71333,103539,Mount Helix
14599,279598,Soyuzmultfilm
119,47723,Danmarks Radio (DR)
157,47723,SVT Drama
17549,47723,Nordiska TV-Samarbetsfonden
20091,47723,RAI Radiotelevisione Italiana
2345,21751,Lemming Film
4606,104172,Zweites Deutsches Fernsehen (ZDF)
37985,104172,LERM-Film
44205,318851,Scorpio
77195,162458,Elena Films
16549,242289,Animatógrafo II
18691,242289,Integrada
1728,49782,Sandrews
15406,150223,Qartuli Pilmi
2491,11946,Artfilm
6181,11946,Svensk Filmindustri (SF)
17390,96419,Pandora Films
18646,96419,Arion Productions
865,28527,Motel Films
8106,28527,IJswater Films
32653,347317,Ministerie van Nederlandse Kultuur
57178,347317,Visie Filmproduktie
6250,41228,Československý státní film
8109,16010,Zentropa
56347,106669,Alexandersson & De Geer Bildproduktion
8461,85087,•Athénaïse
8462,85087,Athénaïse
72049,90034,Wladyslaw Starewicz Production
14599,90319,Soyuzmultfilm
14599,72214,Soyuzmultfilm
14902,72214,All-Union Animated Cartoon Film Studios
588,114931,Mitteldeutscher Rundfunk (MDR)
665,114931,Hochschule für Fernsehen und Film (HFF)
7733,49908,Laurinfilm
29363,107019,Palomar Pictures (I)
38909,107019,Cinecrest
1587,80324,P.P. Film Polski
66398,365375,Top Pup Media
66399,365375,Aware Films
66400,365375,Play Nice Productions
14534,337104,Stromboli Films
81551,337104,Vamonos Films
52372,47149,William F. Broidy Productions
5,49498,Columbia Pictures
3458,49498,Clover Productions
441,89242,Columbia Pictures Corporation
8488,89242,Ameran Films
843,97707,Werner Herzog Filmproduktion
4606,97707,Zweites Deutsches Fernsehen (ZDF)
886,342686,Kinokompaniya CTB
84825,100017,MMM Film Zimmermann & Co
46568,141757,"Zespol Filmowy ""Perspektywa"""
87358,145909,Fantasiafilmi Oy
89612,384262,Fuglene AS
89613,384262,Monami Agency
8605,90616,Cine Excel Entertainment
15086,90616,Silver Screen International
59576,351981,Punkrobot
53804,341007,Waadi Animations
83223,341007,ARY Films
83224,341007,SOC Films
17457,241927,Whizbang Films
61411,241927,Storyteller Pictures
13168,77958,Film Kairòs
64343,20294,A.G. Films
3749,22448,Vishesh Films
4095,15411,First Run Features
1841,19418,Percept Picture Company
310,66537,Centre National de la Cinématographie
874,66537,Cinéa
3661,14467,PVR Cinemas
1569,15864,Yash Raj Films
2320,19624,UTV Motion Pictures
3724,19624,Bhandarkar Entertainment
19146,14071,Dharma Productions
3653,15974,Eros International
5670,14546,Shree Ashtavinayak Cine Vision
13839,372985,Metafilms
12380,379388,La Ventura
7823,383255,Cinéma Defacto
24615,383255,Non-Aligned Films
74360,383255,Humanitarian Law Center
3124,15979,One More Thought Entertainment
3750,15464,Balaji Motion Pictures
1931,36919,Filmové Studio Barrandov
7100,342163,Patagonik Film Group
7680,342163,Tornasol Films
70083,342163,MyS Producciones
5353,371462,Fastnet Films
24306,371462,Rinkel Film
72129,371462,Calach Films
72130,371462,Les Films Fauves
7184,199283,3B Productions
27593,199283,Lenfilm Studio
5766,73775,ARTE
7201,73775,Norddeutscher Rundfunk (NDR)
13653,73775,Discofilm
404,6417,Allegro-Film
345,8444,O2 Filmes
49723,65771,Strange Days Production
4944,13798,GK-Film
3142,129518,IdtV Film & Video Productions
641,88395,Titanus
8894,88395,Société Générale de Cinématographie (S.G.C.)
1341,69016,Regent Entertainment
2865,69016,Insight Film Studios
4679,69016,Shavick Entertainment
69139,69016,Sonar Productions
32251,38668,Deutsche Film Gesellschaft (DFG)
49,44517,El Deseo
5084,44517,Altavista Films
9335,44517,Canal+ España
11628,44517,Tequila Gang
19026,44517,Corfo
21545,44517,Wood Producciones S.A.
59460,44517,Paraïso Productions
75690,44517,Fondart
882,182768,Toho Company
13062,182768,Kaname Productions
76233,10129,Perathon Film-und Fernsehproduktions GmbH
1742,76350,Les Films 13
2093,76350,Sofimage
66234,76350,Sofica Cinergie
354,40522,Orly Films
591,40522,France 3 Cinéma
5358,40522,Canal+
6586,40522,TPS Star
11244,40522,France 3 (FR 3)
11246,40522,Région Ile-de-France
11778,40522,F Comme Film
11779,40522,Page 114
69124,353533,G. Mahesh Babu Entertainment Pvt. Ltd
69125,353533,Mythri Movie Makers
44072,80276,14 Reels Entertainment
55352,23381,Vaishno Academy
55353,23381,Indira Productions
45601,262227,Sri Lakshmi Narasimha Productions
44160,148265,Varahi Chalana Chitram
44161,148265,Suresh Productions
21526,349135,Supercollider Productions
29185,349135,BUFO
51569,349135,UFO Films
50983,67988,KillerWolf Films
50983,227871,KillerWolf Films
50983,28188,KillerWolf Films
7828,196907,Max Films Productions
1583,84904,RAI
5766,84904,ARTE
7025,84904,Westdeutscher Rundfunk (WDR)
7201,84904,Norddeutscher Rundfunk (NDR)
42755,84904,hiq productions
4827,104927,Panda Societa per L'Industria Cinematografica
15888,342672,Moving Pictures
23752,342672,Tait Productions
44632,342672,Gravitas Ventures
3694,19980,People Pictures
1841,18673,Percept Picture Company
3522,18673,T-Series
75168,187579,TVO
17516,16008,Nordisk Film
21978,20891,Gorky Film Studios
865,112346,Motel Films
6507,189420,Mezhrabpom-Rus
20980,284620,France 2 (FR2)
28798,284620,Adrénaline
1926,76099,Les Films Du Fleuve
4336,24603,Ajay Devgn Films
6941,82409,Gloria Films
59458,82409,Ravina Filmes
2320,20507,UTV Motion Pictures
6062,82279,Státní fond ČR pro podporu a rozvoj české kinematografie
6288,74661,Meteor Film Productions
2137,67509,Le Bureau
2318,67509,Région Provence Côte d'Azur
5358,67509,Canal+
6301,67509,CinéCinéma
11246,67509,Région Ile-de-France
12400,67509,Soficinéma 5
12609,67509,Banque Populaire Images 10
3725,78701,Mukta Arts Ltd
1125,141010,Midega Film
9152,141010,Devon Film
4948,77257,Profilmes
7508,28812,Produzioni Europee Associati (PEA)
11618,28812,Producciones Cinematográficas Cine XX
5654,332721,DJ Films
1713,4680,Adel Productions
3653,44978,Eros International
3748,44978,Shree Ashtavinayak Cinevision Ltd
6194,34144,Warner Bros.
14041,34144,Wide Frame Pictures
44223,34144,Panorama Studios
7990,49028,Cloud Nine Movies
47702,49028,Cinergy Pictures
10645,354388,Paradise Films
37240,354388,Liaison Cinématographique
13029,88377,Filmark International Ltd
18623,61540,Zodiac Produzioni
19219,61540,Producciones Internacionales Cinematográficas Asociadas (PICASA)
1429,73835,Italian International Film
7294,73582,Reliance Entertainment
20566,73582,Reel Life Productions
2320,61400,UTV Motion Pictures
36118,158519,ASA Productions and Enterprises Pvt. Ltd
7961,78377,Gaumont International
5056,141679,Head Gear Films
61922,141679,Bankside Films
65847,141679,Fiesta Productions
5175,259460,Instituto Cubano del Arte e Industrias Cinematográficos (ICAIC)
59924,259460,RTV Comercial
76109,259460,Mincult
43808,287322,RLJ Entertainment
12023,96552,Nederlandse Programma Stichting (NPS)
41816,96552,De Familie
9181,105833,Art Theatre Guild
13246,105833,Gendai Eigasha
26092,347184,ERA FILM
57070,347184,LRT Lithuanian Television
57071,347184,Leitmotiv Production
64510,250919,Fritz Genschow Films
4965,123707,Cinematográfica Filmex S.A.
5358,123707,Canal+
9209,123707,MK2 Productions
55536,123707,Fondazione Montecinemaverita
85745,123707,"Direction du Développement et de la Coopération (DDC), Département Fédéral des Affaires Etrangères"
95534,123707,Le Studio de Creation Cinematographique du Ministere de la Culture
82,105572,Renn Productions
328,18508,TLA Releasing
3681,20934,Gorky Film Studio
2502,19759,Ceskoslovenský Státní Film
46567,185354,Zespol Filmowy
57753,41039,Frenzy Productions
83,286512,France 2 Cinéma
94,286512,ARTE France Cinéma
6300,286512,Septembre Productions
39340,326305,Kamoli Films
1931,57983,Filmové Studio Barrandov
25484,48489,R.S. Film
71150,369366,Living Condition LLC
955,64649,Nikkatsu
14166,72615,Olympic Film
7554,71496,Les films singuliers
6288,53472,Meteor Film Productions
47186,45064,Green Jacket Productions
2251,382517,Sony Pictures Animation
1844,332880,Ring Productions
25539,332880,Les Films d'Antoine
3653,370870,Eros International
36058,370870,Karma Pictures
17980,369364,HBO Documentary Films
2159,50861,Hal Roach Studios
3991,16123,"Asylum, The"
10852,197788,Wald/Krasna Productions
6194,37311,Warner Bros.
33,193177,Universal Pictures
44940,321377,Darkstone Entertainment
173,173421,Village Roadshow Productions
2380,43077,Palomar Pictures
7294,185640,Reliance Entertainment
14055,185640,Sunshine Pictures
12154,177358,Fox Star Studios
1569,209410,Yash Raj Films
3750,186747,Balaji Motion Pictures
5567,186747,ALT Entertainment
50382,46780,Puck Film Productions
201,65188,Arte
580,78202,Leni Riefenstahl-Produktion
865,73123,Motel Films
12046,73123,Fu Works
15163,73123,Algemene Vereniging Radio Omroep (AVRO)
23968,47231,Verenigde Nederlandsche Filmcompagnie (VNF)
6419,50294,Biograf Jan Svěrák
6420,50294,Phoenix Film Investments
33629,50294,RWE
2699,81389,Caviar Films
118,199934,Det Danske Filminstitut
2105,199934,Thura Film
8555,199934,Nordisk Film- & TV-Fond
9369,199934,Obel Film
48814,199934,Mellan Film
12,4443,New Line Cinema
22123,4443,TF1
80444,4443,Terra Films
80445,4443,SOAT
5545,180970,Mobra Films
6663,180970,C-Films AG
9372,21282,Metronome Productions
3535,18879,Associated London Films
77601,84030,Ústřední půjčovna filmů Praha
510,799,Lunaris Film
486,53524,Portobello Pictures
5846,53524,Thames Television
48266,53524,Children's Film Foundation (CFF)
20980,70119,France 2 (FR2)
1704,267415,Bavaria Film
75258,21070,Orex Films
5708,38553,The 7th Floor
1259,259387,Shooting Star Filmcompany BV
28192,36292,Filmakademie Baden-Württemberg
40808,36292,Gifted Films
48976,86177,Jode Productions
6431,115383,Northern Lights
8555,115383,Nordisk Film- & TV-Fond
25004,8651,Salzgeber & Co. Medien GmbH
17997,361181,Turkey Films
38348,88580,III Lions
13313,16423,Go Films
3623,285935,Kazakhfilm Studios
103,280840,TVE
10031,280840,Morena Films
18786,280840,Ad Hoc Productions
26590,280840,Backup Media
4336,285803,Ajay Devgn Films
7294,285803,Reliance Entertainment
2320,287859,UTV Motion Pictures
60748,264206,Tulsea Pictures
1576,259720,Nadiadwala Grandsons
19146,259720,Dharma Productions
1576,271200,Nadiadwala Grandsons
7062,274109,Dynamo
11068,274109,Nostromo Pictures
29564,274109,Telefónica Studios
29566,274109,Atresmedia Cine
31898,274109,Warner Bros. Pictures International
2674,348537,Telecinco Cinema
14987,222890,Two 4 The Money Media
5682,14962,O Entertainment
5906,295715,Shochiku
4026,21026,Emote Productions
1259,50658,Shooting Star Filmcompany BV
2197,52371,BNN TV
2198,52371,Pupkin Film
12021,52371,CoBo Fonds
3959,33371,Nelvana
5289,33371,Wild Things Productions
24955,33371,Paramount Animation
12003,90503,Kunst en Kino
12004,90503,Rademakers Productie BV
5968,45047,Ejve-Film
5969,45047,Filmmakarna
5970,45047,Unicorn Enterprises
19642,252406,Dutch Independent
5120,152948,Mosfilm
9371,76323,Victoria Film
9372,76323,Metronome Productions
4106,168712,Libra Pictures
29493,168712,Daniel L. Paulson Productions
76857,168712,MTM Entertainment
1241,50583,Five Star Production
59463,153541,Ferris & Brockman
12364,12495,Deutsche Film (DEFA)
4172,97138,CinéGroupe
6530,97138,Lifetime Television
7601,97138,Lions Gate Television
16642,97138,USA Network
20440,97138,LionsGate Entertainment
865,29101,Motel Films
2105,29101,Thura Film
2197,29101,BNN TV
3134,29101,A Private View
12046,29101,Fu Works
25488,29101,Clockwork Pictures
859,71097,Saga Film
6149,71097,Monarex
6681,191385,The Klock Worx Co.
8389,191385,Slow Learner
2046,85277,Revolver Film
11300,85277,Waterland Film & TV
11301,85277,Max TV
5674,15838,SF Film
46503,53463,Saylors Brothers Entertainment
46504,53463,Blue Voo Doo Technologies
3676,19812,ASA Film Produktion ApS
5402,19812,Easy Film
17557,19812,Scanbox Entertainment
12432,135204,Eesti Joonisfilm
49976,41121,Shanxi Film Studio
328,46333,TLA Releasing
4707,27730,Samouraï Films
34350,56344,Cine 3 S.r.l.
4304,111114,Hot Property Films
24372,111114,Illuminations Films
55968,111114,Submarine
16527,65885,La Sept
18993,65885,Les Films de l'Atalante
93502,65885,Planete et Compagnie
5120,48623,Mosfilm
21978,149832,Gorky Film Studios
10625,161827,Nordisk Films Kompagni A/S
17625,161827,AB Europa Film
47114,161827,Novaris Film
94829,193595,Gesellschaft für bildende Filme
10652,88269,Shochiku Kinema (Kamata)
15406,168179,Qartuli Pilmi
15165,251241,Centar Film
17281,147698,Aparte Film
39211,305638,Nepenthe Film
78705,305638,Nordisk Film Distribution (koprodukcja)
78706,305638,Storm Films (koprodukcja)
78707,305638,Filmlance International (koprodukcja)
78708,305638,True North (koprodukcja)
78709,305638,Sirena Film (koprodukcja)
1931,60948,Filmové Studio Barrandov
2329,60948,Krátký Film Praha
2331,60948,Filmové Studio Gottwaldov
2330,117046,Ceskoslovenský Filmexport
66848,117046,Filmové studio Barrandov
119,49099,Danmarks Radio (DR)
68380,49099,Den Danske Filmskole
93951,161359,Yuca Film
40938,95385,AlphaVille Pictures Copenhagen
66848,316603,Filmové studio Barrandov
6962,102860,CNC
11547,102860,Ancine
51399,102860,MPM Film
53812,102860,Taiga Filmes
65091,102860,Programa Ibermedia
77176,102860,CEPA Audiovisual
93204,102860,Bonfilm
2274,88534,Element Films
19615,88534,Camera
32393,88534,KBS Films
69202,169877,Bathysphère Productions
1249,28642,Les Films du Lendemain
5358,28642,Canal+
18519,28642,Acajou Films
201,102873,Arte
2345,102873,Lemming Film
46212,102873,Gema Films
5247,106134,Possible Films
75212,111650,MAFIRT
5104,30888,José Frade Producciones Cinematográficas S.A.
328,126879,TLA Releasing
11441,149657,Propeler
82249,149657,MB Grip
94789,149657,100 doo
14599,42647,Soyuzmultfilm
947,57394,Cowell
4983,57394,Sidus Pictures
7653,57394,Zininsa Film Production
5798,64304,Shaw Brothers
73658,43833,Irving Asher Productions
4395,193460,Monogram Pictures
4395,186775,Monogram Pictures
10399,5256,Cinetel Films
21043,5256,Media Entertainment GmbH
3166,64869,Walt Disney Productions
20747,64869,Cangary
74064,64869,Westminster Films
10330,38659,Universal International Pictures (UI)
5,42789,Columbia Pictures
10079,162117,The Walt Disney Company
5798,156007,Shaw Brothers
641,96935,Titanus
8894,96935,Société Générale de Cinématographie (S.G.C.)
83,334312,France 2 Cinéma
28452,334312,24 Mai Productions
5798,186881,Shaw Brothers
33,49092,Universal Pictures
6889,138191,Pop Gun Pictures
95410,118145,Tout à Trac Productions
1701,98025,Dania Film
36288,98025,R.P.A. International
4581,254902,Dovzhenko Film Studios
79935,78071,Cosefa
83107,78071,S.N.E.T.C.
5120,239536,Mosfilm
8486,116318,Sanrio Communications
34705,361131,Super Cassettes Industries Limited (T-Series)
6844,105304,Thelma Films
2502,257095,Ceskoslovenský Státní Film
4484,357959,Armenfilm
7986,76784,M&B FILM3 BV
64054,263627,Fool's Film
61212,355211,Tsentr tvorcheskoj initsiativy Leningradskogo otdeleniya sovetskogo fonda kultury
2966,33407,Paradox Spillefilm A/S
55008,33407,Paradox
90979,362178,Heaven Pictures (Beijing) The Movies Co.
90980,362178,China Film (Shanghai) International Media Co.
90981,362178,Blackfin (Beijing) Culture & Media Co.
19917,382899,Transmedia
54089,382899,Gustav Film
83641,382899,Arch Production
94,296449,ARTE France Cinéma
451,296449,Medienboard Berlin-Brandenburg GmbH
850,296449,Eurimages
851,296449,MEDIA Programme of the European Union
2606,296449,Idéale Audience
4247,296449,Filmförderungsanstalt (FFA)
16844,296449,Zero One Film
18367,296449,Centre National de la Cinématographie (CNC)
22627,296449,Film- und Medienstiftung NRW
34766,296449,Musée du Louvre
39626,296449,N279 Entertainment
45198,296449,Deutscher Filmförderfonds (DFFF)
74857,296449,Netherlands Fund for Film
81994,358859,Filmstudio Demarsh
2277,191703,Antiteater-X-Film
4497,191703,Janus Film und Fernsehen
4606,191703,Zweites Deutsches Fernsehen (ZDF)
70149,220949,Studio Okno
62009,208947,Viennale
64945,48617,CinéTé Filmproductie BV
44548,270469,St. Petersburg Documentary Film Studio
3506,247436,Pioneer Productions
19135,247436,Duna Televízió
95341,168478,Dago Productions
48530,322266,Kinokater
21678,363844,Marquis Productions
805,302528,Serendipity Point Films
2254,302528,Egoli Tossell Film AG
41077,302528,A24
3221,130993,Sveriges Television (SVT)
7036,256316,CJ Entertainment
2441,121998,Fandango
45587,80281,Sri Venkateswara Cine Chitra
5824,36511,Avantmark Picture
5825,36511,White Wall
5635,381890,China Film Group
3324,371758,British Broadcasting Corporation (BBC)
5100,371758,Mammoth Screen
11858,371758,A&E Television Networks
13585,371758,Agatha Christie Ltd
51884,371758,Acorn Productions
62170,347669,Castelao Pictures
70521,347669,Somnium Films
37954,302036,Attercorp Productions
37955,302036,Bigview Media
1311,258210,The Asylum
57505,347835,Love Project Films
2566,383809,Mille et Une Productions
73552,383809,Jour2Fête
73555,383809,Fakir
1428,101553,Balcázar Producciones Cinematográficas
10555,101553,Tigielle S.R.L.
5051,37265,Faso Film
49707,55580,California Film
65806,55580,Produttori Associati
4817,30301,Cine 2000
10523,257302,Mondial Televisione Film
1548,116614,Franz Seitz Filmproduktion
2410,116614,Filmes
12731,116614,Sargon Film
2521,21990,Golden Harvest Company
42346,21990,The Movie Company Pty. Ltd.
56074,21990,Australian Film Development Corporation
74363,21990,British Empire Films Australia
39832,10125,Alka-Film Zagreb
3898,329010,Sandbar Pictures
74006,329010,Uncorked Productions
4688,27836,Concorde-New Horizons
11568,27836,Butterfly Productions
12361,27836,Crow Productions
6194,96161,Warner Bros.
364,26329,The Rank Organisation
5108,77829,Spectacle Films
318,82737,CTB Film Company
186,330697,Pyramide Productions
24845,330697,Topkapi Films
24846,330697,Menuet Producties
65869,364540,Windmill Theatre
65870,364540,Soft Tread Enterprises
2266,301365,Bold Films
20580,301365,Amazon Studios
50481,301365,Vendian Entertainment
67574,301365,Space Rocket Nation
62513,334026,Easy Open Productions
83100,334026,Lodger Films
17513,346763,Film i Väst
56806,346763,InGenius Africa
56807,346763,Haslund / Dencik Entertainment
3307,330770,Ex Nihilo
5358,330770,Canal+
7395,330770,Les films du Worso
7792,330770,Noodles Production
10611,330770,Ciné+
11199,330770,Scope Pictures
11921,330770,Le Tax Shelter du Gouvernement Fédéral de Belgique
18367,330770,Centre National de la Cinématographie (CNC)
25818,330770,Ministère de la Culture et de la Communication
52184,330770,Volcano Films
58659,330770,Left Field Ventures
76444,330770,Evo Films A.I.E.
76445,330770,Indéfilms 3
76446,330770,Palatine Étoile 12
76447,330770,Cinéfeel Prod
6938,277713,Iris productions
43274,277713,Hurricane Films
75882,277713,SellOutPictures
2683,364433,Rai Cinema
74686,364433,Goon Films
49756,308674,Querosene Filmes
30637,287940,Medal Lion Entertainment
30638,287940,Envoy Pictures
4710,20431,Fellah Pictures
7125,37941,Red Giant Movies
11856,341420,Mohana Movies
12298,341420,Sri Thenandal Films
16430,21463,Kavithalayaa Productions
16424,20049,AVM Productions
16432,82124,Sujatha Productions
12630,236808,Studio Green
5907,70988,AGS Entertainment
14368,66536,S Pictures
11671,72188,Studio 4°C
318,363846,CTB Film Company
65864,363846,Actober Films
5542,181656,Toei Animation
3234,198993,Studio Pierrot
3465,198993,ADV Films
5650,198993,Central Park Media
17387,160075,Jeonwonsa Film
4641,187662,Shochiku Company
74067,385317,Typhoon Works
45585,60807,R. R. Movie Makers
14464,31626,Sri Venkateswara Creations
38582,81060,Geetha Arts
32414,199160,Amigos Creations
3668,19754,ABC Productions
3669,19754,Andrew Adelson Company
3670,19754,KLM Royal Dutch Airlines
3671,19754,Michael Jaffe Films
1969,35106,Trans World Entertainment
80814,35106,Pray Films
45732,323315,Savage Production Ltd.
955,128722,Nikkatsu
18758,144436,Edison Manufacturing Company
18758,94702,Edison Manufacturing Company
15634,85220,Vitagraph Company of America
200,140554,Corazón International
201,140554,Arte
1760,140554,Dorje Film
7201,140554,Norddeutscher Rundfunk (NDR)
6685,277796,Film Movement
66581,277796,Pierrot Le Fou Filmvertriebs-GmbH
6901,301348,Prescience
1054,163837,Allianz
5755,163837,Constantin Film Produktion
4268,159281,Les Films du Griffon
9248,159281,Tigielle 33
9248,268271,Tigielle 33
494,103850,AVCO Embassy Pictures
